[09, 15, 19, 20, 22, 37]
[21, 22, 32, 39, 40, 46]
[13, 17, 34, 39, 41, 43]
[08, 11, 14, 32, 35, 42]
[07, 09, 16, 37, 38, 47]
[02, 13, 24, 30, 34, 35]
[10, 23, 25, 38, 45, 49]
[02, 03, 11, 16, 28, 43]
[17, 24, 28, 37, 40, 42]
[01, 10, 15, 27, 32, 46]
[06, 17, 24, 27, 34, 42]
[04, 27, 29, 31, 33, 44]
[14, 17, 26, 39, 42, 44]
[19, 28, 30, 35, 38, 49]
[21, 27, 31, 39, 43, 45]
[16, 17, 28, 31, 35, 49]
[02, 07, 09, 37, 42, 48]
[07, 14, 21, 22, 26, 33]
[04, 11, 19, 34, 40, 49]
[05, 12, 18, 41, 43, 44]
[06, 14, 28, 29, 31, 47]
[06, 17, 39, 40, 43, 47]
[08, 21, 25, 27, 30, 45]
[03, 08, 21, 29, 37, 38]
[04, 05, 21, 26, 37, 45]
[03, 19, 24, 29, 35, 49]
[12, 18, 24, 25, 34, 41]
[05, 06, 07, 10, 30, 48]
[08, 16, 32, 35, 36, 45]
[04, 16, 23, 28, 29, 40]
[09, 13, 16, 22, 30, 36]
[22, 23, 28, 40, 47, 49]
[03, 10, 36, 39, 40, 41]
[05, 06, 16, 24, 30, 46]
[13, 18, 23, 24, 32, 49]
[03, 09, 23, 28, 29, 37]
[02, 21, 25, 37, 40, 45]
[17, 19, 20, 26, 33, 41]
[15, 17, 18, 30, 32, 36]
[01, 04, 06, 08, 33, 36]
[09, 12, 22, 29, 42, 45]
[01, 03, 09, 18, 30, 35]
[02, 07, 13, 25, 38, 43]
[13, 21, 27, 37, 40, 49]
[02, 14, 17, 18, 25, 44]
[09, 10, 36, 37, 40, 47]
[04, 06, 12, 13, 25, 34]
[07, 25, 28, 30, 32, 42]
[01, 16, 19, 21, 41, 46]
[01, 03, 11, 20, 33, 35]
[06, 15, 23, 38, 44, 49]
[02, 06, 18, 21, 25, 47]
[07, 23, 26, 28, 39, 47]
[05, 06, 21, 33, 39, 40]
[05, 18, 20, 21, 23, 35]
[03, 27, 29, 40, 44, 47]
[02, 12, 23, 26, 30, 33]
[02, 04, 18, 23, 32, 41]
[09, 11, 28, 39, 41, 47]
[30, 36, 37, 40, 41, 44]
[13, 14, 18, 19, 40, 44]
[10, 12, 22, 32, 33, 47]
[01, 03, 25, 27, 33, 41]
[02, 03, 05, 23, 28, 31]
[01, 06, 13, 31, 40, 48]
[02, 17, 23, 25, 28, 37]
[05, 12, 21, 23, 29, 36]
[13, 31, 33, 34, 44, 46]
[04, 09, 13, 29, 32, 40]
[03, 04, 07, 08, 13, 39]
[19, 22, 25, 32, 38, 46]
[01, 14, 21, 39, 42, 49]
[01, 06, 32, 35, 43, 45]
[02, 29, 34, 37, 39, 41]
[18, 28, 29, 33, 39, 47]
[05, 13, 16, 24, 34, 39]
[10, 18, 20, 31, 33, 48]
[16, 21, 22, 44, 46, 48]
[18, 21, 37, 45, 48, 49]
[15, 18, 27, 33, 45, 48]
[04, 08, 14, 32, 35, 40]
[03, 23, 26, 29, 37, 43]
[11, 19, 22, 23, 30, 31]
[12, 13, 28, 37, 38, 49]
[01, 04, 08, 28, 45, 48]
[09, 17, 18, 24, 29, 43]
[02, 13, 32, 38, 45, 49]
[01, 03, 06, 18, 22, 35]
[02, 05, 28, 30, 31, 43]
[06, 11, 20, 25, 38, 47]
[02, 26, 37, 45, 47, 48]
[01, 02, 11, 15, 19, 42]
[06, 09, 15, 23, 35, 43]
[04, 18, 25, 27, 47, 49]
[06, 08, 22, 24, 32, 36]
[09, 18, 22, 25, 26, 42]
[01, 02, 15, 35, 36, 45]
[01, 28, 30, 40, 46, 49]
[04, 08, 11, 20, 27, 28]
[01, 16, 24, 28, 45, 46]
