[03, 06, 07, 17, 25, 43]
[04, 16, 22, 24, 26, 48]
[02, 17, 28, 31, 40, 43]
[07, 18, 35, 39, 41, 48]
[03, 04, 06, 15, 30, 31]
[13, 14, 16, 32, 40, 42]
[06, 07, 30, 41, 43, 47]
[06, 12, 13, 25, 32, 35]
[01, 03, 10, 14, 20, 47]
[02, 14, 26, 31, 33, 36]
[02, 24, 30, 35, 37, 44]
[03, 05, 11, 28, 31, 34]
[03, 06, 27, 37, 39, 46]
[02, 07, 18, 22, 27, 48]
[01, 05, 14, 24, 31, 42]
[08, 12, 29, 31, 35, 48]
[02, 03, 04, 11, 36, 45]
[13, 14, 28, 36, 48, 49]
[03, 19, 30, 31, 34, 49]
[01, 02, 10, 21, 32, 48]
[07, 26, 30, 42, 47, 49]
[04, 05, 08, 11, 29, 37]
[10, 17, 35, 42, 43, 44]
[14, 15, 37, 38, 41, 47]
[04, 09, 25, 33, 37, 42]
[03, 18, 21, 29, 38, 44]
[09, 20, 23, 28, 32, 33]
[26, 27, 35, 42, 43, 44]
[04, 07, 13, 16, 38, 43]
[05, 13, 18, 26, 28, 45]
[16, 20, 34, 38, 40, 49]
[04, 08, 29, 37, 44, 47]
[06, 15, 18, 37, 45, 48]
[01, 05, 06, 23, 43, 45]
[10, 11, 27, 28, 42, 46]
[08, 09, 25, 27, 28, 33]
[22, 27, 29, 30, 37, 39]
[15, 17, 30, 34, 39, 44]
[05, 07, 12, 17, 23, 38]
[01, 06, 09, 15, 34, 40]
[18, 21, 23, 27, 42, 49]
[05, 06, 09, 14, 33, 39]
[01, 03, 15, 31, 35, 43]
[09, 12, 18, 38, 39, 46]
[06, 07, 12, 36, 41, 45]
[06, 26, 32, 33, 35, 47]
[05, 21, 22, 42, 48, 49]
[06, 15, 18, 19, 40, 42]
[01, 15, 22, 23, 34, 40]
[03, 04, 06, 08, 24, 35]
[01, 08, 11, 18, 19, 46]
[06, 07, 14, 24, 30, 34]
[03, 06, 10, 31, 37, 38]
[17, 26, 27, 41, 48, 49]
[16, 25, 27, 28, 40, 41]
[04, 21, 26, 27, 30, 34]
[07, 22, 24, 27, 28, 39]
[06, 07, 28, 34, 40, 43]
[05, 12, 15, 17, 29, 30]
[06, 07, 16, 17, 21, 22]
[08, 11, 17, 28, 48, 49]
[01, 04, 06, 14, 19, 35]
[03, 17, 25, 32, 40, 43]
[13, 23, 31, 40, 42, 45]
[02, 07, 19, 34, 41, 46]
[01, 03, 05, 26, 44, 48]
[11, 21, 31, 34, 40, 42]
[17, 18, 31, 35, 36, 37]
[01, 08, 28, 34, 37, 47]
[07, 22, 31, 33, 37, 38]
[01, 27, 29, 30, 40, 43]
[17, 23, 32, 39, 44, 48]
[09, 20, 26, 29, 31, 46]
[05, 21, 28, 41, 45, 49]
[08, 30, 37, 38, 39, 45]
[14, 19, 21, 30, 35, 47]
[10, 15, 28, 33, 37, 44]
[27, 34, 36, 43, 46, 48]
[11, 15, 19, 20, 21, 48]
[08, 20, 33, 35, 42, 46]
[03, 05, 11, 21, 26, 35]
[04, 11, 20, 24, 39, 46]
[05, 09, 15, 31, 41, 45]
[09, 19, 20, 26, 31, 33]
[33, 34, 37, 41, 43, 47]
[04, 20, 21, 24, 43, 48]
[04, 06, 17, 19, 23, 30]
[03, 07, 18, 30, 31, 48]
[03, 04, 22, 29, 32, 44]
[02, 05, 06, 07, 28, 36]
[02, 08, 10, 38, 47, 49]
[01, 12, 20, 34, 39, 46]
[01, 03, 07, 28, 30, 49]
[24, 28, 29, 35, 36, 39]
[01, 03, 06, 16, 18, 24]
[06, 09, 29, 36, 39, 43]
[02, 23, 29, 36, 44, 48]
[03, 04, 05, 06, 12, 37]
[05, 07, 09, 22, 32, 41]
[04, 13, 16, 36, 41, 48]
