[06, 17, 31, 36, 41, 49]
[05, 15, 17, 20, 46, 47]
[02, 03, 07, 09, 23, 44]
[02, 09, 12, 14, 29, 37]
[04, 21, 23, 30, 44, 48]
[10, 21, 29, 33, 35, 39]
[06, 21, 25, 30, 31, 44]
[03, 08, 10, 11, 15, 16]
[05, 11, 12, 28, 30, 48]
[10, 12, 20, 22, 35, 37]
[09, 11, 18, 24, 27, 45]
[09, 14, 15, 20, 36, 48]
[14, 18, 23, 27, 42, 44]
[13, 22, 28, 32, 37, 43]
[07, 09, 16, 37, 42, 45]
[30, 31, 32, 42, 45, 48]
[05, 07, 11, 12, 23, 47]
[09, 21, 28, 38, 40, 46]
[03, 06, 17, 25, 34, 49]
[05, 10, 12, 18, 19, 42]
[01, 16, 27, 31, 32, 43]
[13, 20, 32, 35, 36, 44]
[09, 18, 28, 30, 41, 44]
[07, 09, 15, 22, 37, 47]
[01, 07, 13, 28, 33, 42]
[09, 11, 24, 25, 30, 49]
[18, 20, 35, 44, 46, 47]
[07, 15, 22, 27, 42, 46]
[06, 12, 21, 26, 42, 46]
[05, 12, 24, 32, 42, 46]
[15, 16, 17, 21, 24, 39]
[04, 37, 40, 41, 46, 48]
[09, 22, 23, 32, 37, 41]
[03, 21, 27, 42, 46, 47]
[09, 20, 26, 31, 43, 45]
[01, 08, 28, 29, 32, 44]
[05, 17, 20, 26, 33, 39]
[01, 08, 10, 11, 25, 43]
[09, 16, 19, 30, 34, 46]
[19, 22, 24, 25, 34, 35]
[07, 09, 28, 34, 39, 47]
[07, 09, 19, 21, 24, 42]
[04, 13, 21, 35, 36, 39]
[06, 08, 12, 25, 32, 38]
[08, 17, 27, 40, 44, 46]
[10, 14, 18, 23, 32, 48]
[04, 05, 12, 23, 26, 46]
[07, 24, 25, 32, 38, 41]
[01, 03, 24, 29, 44, 49]
[02, 10, 15, 20, 37, 42]
[04, 14, 16, 24, 34, 38]
[01, 19, 24, 29, 40, 48]
[02, 20, 21, 25, 26, 40]
[09, 11, 33, 36, 40, 48]
[14, 17, 27, 28, 32, 33]
[05, 07, 09, 11, 19, 27]
[08, 10, 11, 29, 30, 40]
[01, 07, 12, 21, 23, 47]
[02, 10, 14, 18, 27, 42]
[13, 26, 36, 47, 48, 49]
[10, 15, 16, 17, 34, 49]
[01, 12, 15, 21, 34, 45]
[12, 29, 30, 34, 36, 44]
[01, 02, 16, 26, 43, 45]
[04, 05, 34, 44, 46, 48]
[03, 13, 16, 17, 19, 22]
[17, 38, 40, 42, 44, 46]
[02, 10, 19, 21, 23, 48]
[15, 28, 35, 44, 45, 48]
[02, 05, 24, 30, 34, 38]
[10, 13, 29, 30, 31, 33]
[09, 13, 35, 40, 42, 44]
[16, 18, 24, 29, 42, 48]
[27, 30, 33, 42, 45, 47]
[08, 18, 29, 35, 46, 47]
[01, 21, 31, 43, 44, 48]
[04, 15, 21, 25, 27, 38]
[08, 19, 21, 31, 33, 38]
[06, 07, 16, 23, 30, 47]
[04, 05, 09, 10, 37, 41]
[13, 17, 19, 24, 31, 38]
[09, 16, 21, 25, 37, 48]
[08, 17, 23, 36, 40, 48]
[06, 07, 19, 24, 29, 35]
[05, 22, 33, 36, 38, 39]
[09, 13, 19, 22, 24, 34]
[15, 18, 19, 22, 23, 24]
[01, 04, 12, 19, 34, 46]
[01, 04, 17, 29, 36, 43]
[07, 15, 23, 29, 38, 45]
[13, 16, 17, 19, 22, 41]
[35, 37, 39, 41, 45, 46]
[21, 22, 25, 36, 38, 42]
[12, 22, 24, 32, 38, 47]
[14, 27, 32, 33, 35, 43]
[04, 13, 14, 19, 40, 49]
[05, 11, 28, 30, 32, 42]
[01, 23, 25, 32, 37, 43]
[04, 05, 13, 24, 36, 37]
[07, 17, 20, 26, 36, 42]
