[15, 25, 26, 28, 31, 42]
[01, 03, 04, 35, 37, 47]
[08, 22, 35, 39, 42, 44]
[04, 10, 12, 25, 39, 44]
[09, 24, 39, 43, 46, 49]
[07, 13, 14, 16, 21, 28]
[01, 09, 38, 40, 48, 49]
[05, 15, 17, 28, 35, 49]
[03, 04, 10, 23, 40, 47]
[15, 26, 29, 32, 37, 42]
[18, 33, 36, 37, 38, 49]
[26, 30, 32, 42, 43, 49]
[06, 09, 21, 33, 39, 46]
[10, 18, 19, 27, 32, 46]
[10, 15, 21, 24, 43, 46]
[03, 05, 14, 24, 35, 38]
[03, 14, 18, 23, 26, 31]
[09, 20, 27, 30, 45, 48]
[17, 19, 25, 38, 45, 48]
[03, 19, 23, 37, 41, 47]
[06, 15, 18, 19, 22, 30]
[03, 08, 14, 15, 20, 26]
[04, 06, 21, 27, 36, 47]
[03, 17, 38, 39, 44, 45]
[01, 04, 06, 19, 37, 45]
[02, 15, 21, 24, 32, 47]
[03, 09, 13, 15, 19, 43]
[18, 19, 20, 23, 26, 38]
[06, 16, 27, 37, 39, 47]
[06, 07, 08, 12, 43, 48]
[09, 14, 19, 20, 44, 45]
[04, 08, 17, 19, 24, 34]
[24, 29, 36, 37, 42, 43]
[16, 19, 23, 25, 27, 49]
[12, 25, 27, 28, 37, 40]
[16, 27, 28, 36, 37, 38]
[17, 26, 32, 36, 38, 44]
[14, 24, 31, 36, 40, 47]
[07, 14, 21, 25, 27, 28]
[01, 03, 05, 20, 21, 26]
[10, 17, 21, 26, 31, 41]
[24, 31, 33, 40, 46, 47]
[02, 14, 19, 22, 26, 29]
[08, 21, 23, 24, 33, 42]
[11, 20, 21, 31, 32, 42]
[05, 25, 26, 38, 46, 47]
[02, 09, 13, 38, 48, 49]
[01, 07, 16, 43, 44, 49]
[12, 15, 35, 37, 39, 47]
[10, 21, 22, 30, 39, 48]
[07, 22, 26, 29, 31, 44]
[01, 05, 09, 25, 26, 28]
[11, 15, 18, 23, 33, 40]
[02, 05, 11, 16, 24, 28]
[02, 05, 20, 26, 27, 38]
[06, 10, 18, 19, 39, 45]
[01, 15, 26, 43, 46, 49]
[19, 24, 32, 34, 44, 49]
[09, 13, 14, 17, 28, 40]
[12, 21, 23, 41, 46, 47]
[08, 10, 18, 21, 41, 44]
[09, 33, 40, 44, 47, 48]
[03, 07, 17, 30, 41, 49]
[04, 12, 25, 29, 41, 48]
[33, 34, 40, 45, 46, 47]
[09, 15, 17, 27, 39, 41]
[16, 22, 25, 26, 34, 49]
[05, 29, 33, 34, 44, 46]
[13, 21, 29, 38, 45, 49]
[04, 07, 16, 40, 46, 49]
[04, 16, 20, 23, 39, 43]
[03, 08, 30, 31, 46, 48]
[13, 18, 21, 22, 23, 27]
[08, 13, 23, 25, 28, 43]
[07, 22, 25, 35, 37, 45]
[04, 06, 26, 32, 44, 46]
[04, 09, 14, 17, 18, 27]
[02, 07, 09, 13, 14, 46]
[09, 20, 30, 33, 40, 45]
[02, 05, 10, 25, 32, 39]
[07, 09, 10, 22, 29, 49]
[07, 08, 30, 33, 39, 48]
[06, 10, 15, 22, 27, 34]
[05, 18, 32, 39, 41, 46]
[01, 02, 03, 12, 32, 48]
[01, 17, 24, 35, 38, 48]
[10, 11, 13, 40, 43, 46]
[02, 11, 33, 35, 40, 41]
[05, 08, 14, 24, 26, 47]
[07, 26, 31, 37, 38, 39]
[12, 13, 15, 16, 26, 27]
[08, 19, 25, 29, 42, 49]
[09, 14, 22, 27, 33, 44]
[01, 02, 13, 15, 30, 39]
[08, 10, 14, 16, 33, 47]
[17, 23, 33, 36, 42, 48]
[10, 18, 31, 33, 42, 44]
[01, 05, 09, 43, 47, 49]
[10, 12, 15, 41, 44, 49]
[03, 26, 28, 34, 40, 49]
