[02, 03, 05, 12, 31, 44]
[02, 03, 22, 33, 38, 47]
[12, 13, 14, 15, 24, 33]
[02, 03, 19, 23, 24, 47]
[01, 04, 05, 15, 39, 49]
[12, 17, 27, 32, 33, 49]
[01, 14, 17, 29, 46, 48]
[05, 06, 32, 33, 34, 41]
[04, 08, 25, 35, 40, 48]
[08, 11, 15, 37, 42, 48]
[13, 14, 16, 31, 45, 47]
[06, 14, 19, 29, 35, 39]
[04, 19, 20, 26, 37, 42]
[01, 04, 15, 41, 45, 48]
[07, 17, 25, 27, 33, 34]
[04, 05, 09, 36, 37, 46]
[11, 14, 15, 26, 41, 46]
[09, 16, 26, 29, 35, 36]
[12, 21, 29, 38, 39, 40]
[04, 11, 18, 30, 32, 40]
[01, 06, 14, 18, 25, 28]
[04, 05, 09, 16, 32, 46]
[15, 17, 28, 33, 37, 47]
[22, 38, 39, 43, 45, 48]
[01, 02, 08, 14, 22, 25]
[01, 05, 26, 32, 38, 43]
[04, 08, 09, 18, 23, 38]
[05, 10, 15, 32, 39, 44]
[03, 23, 24, 38, 40, 43]
[05, 06, 11, 36, 41, 45]
[02, 30, 36, 37, 43, 45]
[05, 16, 20, 28, 33, 46]
[14, 19, 22, 25, 28, 36]
[05, 09, 27, 32, 33, 45]
[02, 09, 11, 17, 20, 27]
[06, 15, 20, 24, 42, 47]
[08, 09, 29, 32, 39, 46]
[01, 03, 11, 12, 22, 36]
[04, 07, 09, 20, 21, 23]
[01, 03, 09, 12, 14, 18]
[08, 17, 18, 23, 28, 37]
[17, 18, 19, 28, 35, 37]
[10, 11, 24, 25, 26, 49]
[06, 09, 10, 27, 30, 40]
[04, 07, 24, 27, 39, 49]
[13, 15, 23, 31, 45, 46]
[10, 19, 20, 23, 46, 49]
[07, 19, 22, 25, 46, 49]
[01, 08, 18, 32, 36, 38]
[04, 17, 20, 35, 43, 48]
[03, 20, 27, 34, 48, 49]
[09, 25, 30, 35, 37, 38]
[16, 20, 31, 42, 43, 45]
[04, 06, 07, 15, 22, 44]
[03, 06, 08, 16, 26, 48]
[02, 07, 09, 20, 29, 39]
[08, 13, 17, 31, 38, 46]
[03, 12, 14, 16, 38, 40]
[19, 21, 22, 33, 44, 45]
[02, 12, 16, 39, 43, 46]
[12, 25, 29, 34, 36, 48]
[23, 26, 34, 36, 41, 45]
[15, 18, 27, 31, 32, 45]
[01, 02, 06, 08, 23, 24]
[02, 09, 20, 22, 23, 40]
[01, 14, 15, 39, 41, 47]
[08, 21, 25, 29, 30, 40]
[03, 04, 34, 39, 41, 44]
[04, 11, 18, 29, 34, 47]
[01, 08, 19, 22, 42, 48]
[16, 19, 22, 30, 37, 45]
[04, 11, 15, 24, 25, 46]
[03, 05, 16, 20, 25, 48]
[01, 03, 04, 14, 16, 43]
[01, 03, 04, 15, 16, 40]
[02, 13, 15, 22, 44, 46]
[02, 04, 09, 32, 35, 42]
[17, 23, 24, 29, 36, 38]
[09, 18, 25, 28, 43, 48]
[02, 03, 04, 05, 19, 39]
[10, 13, 31, 32, 37, 41]
[10, 18, 29, 32, 35, 37]
[02, 11, 14, 34, 36, 47]
[23, 25, 30, 44, 47, 48]
[01, 11, 13, 25, 27, 36]
[11, 14, 17, 24, 37, 40]
[03, 09, 19, 27, 37, 40]
[11, 14, 17, 22, 33, 40]
[30, 34, 35, 40, 46, 47]
[07, 13, 19, 29, 43, 49]
[14, 24, 41, 42, 45, 49]
[05, 08, 14, 21, 32, 37]
[04, 21, 23, 36, 42, 49]
[15, 17, 19, 28, 36, 43]
[02, 16, 19, 23, 33, 35]
[02, 06, 13, 24, 30, 34]
[03, 05, 23, 30, 31, 41]
[06, 19, 20, 21, 34, 37]
[08, 10, 11, 13, 18, 27]
[03, 06, 08, 14, 21, 38]
