[07, 10, 21, 23, 27, 29]
[08, 11, 15, 16, 17, 48]
[19, 23, 25, 29, 31, 33]
[06, 14, 30, 33, 42, 48]
[07, 11, 25, 30, 32, 43]
[04, 21, 31, 38, 46, 49]
[03, 25, 28, 35, 39, 43]
[07, 09, 13, 22, 44, 47]
[10, 29, 30, 38, 40, 47]
[01, 05, 13, 22, 31, 46]
[10, 14, 22, 26, 32, 36]
[01, 07, 08, 19, 42, 49]
[12, 15, 27, 35, 36, 40]
[01, 04, 08, 09, 21, 39]
[07, 13, 19, 20, 25, 47]
[01, 28, 31, 36, 37, 44]
[06, 22, 23, 24, 39, 47]
[03, 28, 29, 37, 41, 45]
[01, 29, 31, 37, 39, 40]
[01, 08, 11, 16, 33, 47]
[04, 10, 15, 21, 27, 47]
[06, 07, 12, 25, 39, 46]
[03, 09, 27, 36, 38, 48]
[04, 17, 23, 24, 25, 38]
[02, 03, 16, 21, 30, 37]
[05, 06, 14, 20, 25, 27]
[03, 11, 18, 24, 28, 43]
[01, 08, 14, 22, 31, 48]
[13, 29, 30, 32, 35, 43]
[13, 23, 26, 30, 36, 46]
[09, 10, 13, 17, 39, 47]
[13, 23, 29, 32, 38, 45]
[04, 09, 14, 22, 29, 47]
[13, 15, 21, 24, 35, 45]
[01, 03, 07, 09, 25, 41]
[02, 13, 16, 20, 30, 31]
[08, 12, 26, 33, 39, 45]
[05, 06, 23, 28, 39, 48]
[23, 24, 30, 31, 35, 40]
[06, 16, 29, 31, 33, 35]
[07, 17, 25, 26, 35, 38]
[10, 18, 25, 30, 44, 46]
[09, 12, 13, 23, 44, 46]
[04, 09, 10, 16, 41, 46]
[05, 07, 29, 38, 42, 45]
[13, 20, 36, 38, 39, 44]
[09, 12, 13, 21, 30, 31]
[02, 04, 08, 10, 14, 15]
[04, 09, 17, 28, 34, 37]
[03, 04, 22, 28, 37, 45]
[01, 17, 23, 25, 30, 31]
[15, 17, 18, 20, 25, 26]
[07, 24, 26, 28, 36, 46]
[04, 12, 18, 22, 39, 48]
[02, 05, 12, 22, 24, 27]
[09, 21, 40, 44, 45, 46]
[01, 02, 09, 15, 21, 47]
[15, 17, 24, 32, 33, 41]
[04, 07, 31, 43, 44, 45]
[02, 12, 20, 22, 27, 33]
[27, 37, 39, 42, 43, 47]
[05, 10, 14, 15, 23, 25]
[10, 15, 23, 29, 41, 45]
[04, 08, 12, 28, 29, 42]
[01, 14, 20, 24, 27, 33]
[07, 21, 26, 32, 41, 42]
[03, 13, 17, 18, 29, 46]
[01, 07, 14, 20, 29, 33]
[08, 09, 16, 28, 42, 43]
[01, 02, 13, 21, 25, 31]
[04, 06, 10, 18, 31, 39]
[02, 08, 16, 21, 28, 34]
[01, 02, 15, 17, 24, 43]
[01, 06, 13, 14, 22, 47]
[02, 07, 17, 19, 23, 35]
[27, 28, 32, 39, 44, 46]
[13, 15, 16, 17, 32, 46]
[07, 17, 20, 25, 26, 31]
[16, 19, 20, 23, 27, 39]
[05, 22, 23, 24, 25, 40]
[02, 11, 15, 16, 22, 45]
[13, 24, 25, 29, 43, 44]
[10, 16, 36, 38, 42, 45]
[10, 14, 28, 31, 39, 47]
[13, 15, 19, 42, 44, 45]
[07, 14, 28, 30, 44, 49]
[04, 05, 06, 24, 30, 44]
[14, 20, 28, 36, 48, 49]
[10, 14, 17, 18, 36, 37]
[15, 22, 23, 31, 36, 43]
[03, 08, 13, 21, 36, 47]
[04, 07, 24, 34, 38, 48]
[16, 19, 20, 32, 41, 42]
[05, 11, 17, 33, 35, 38]
[14, 18, 24, 32, 34, 45]
[02, 13, 18, 20, 42, 49]
[10, 24, 25, 38, 39, 48]
[05, 08, 11, 12, 19, 29]
[10, 12, 16, 36, 40, 49]
[12, 16, 22, 42, 43, 45]
