[04, 18, 20, 23, 33, 42]
[01, 10, 23, 24, 28, 30]
[02, 14, 18, 19, 39, 48]
[08, 17, 20, 22, 28, 49]
[06, 15, 25, 37, 44, 45]
[17, 37, 39, 46, 48, 49]
[06, 14, 16, 17, 32, 37]
[08, 19, 20, 22, 32, 47]
[02, 16, 24, 35, 36, 41]
[03, 04, 12, 28, 37, 43]
[20, 34, 36, 40, 47, 49]
[14, 24, 33, 40, 42, 49]
[02, 04, 24, 42, 43, 47]
[08, 10, 25, 28, 38, 43]
[01, 09, 17, 23, 31, 38]
[01, 07, 13, 24, 25, 28]
[20, 26, 31, 34, 41, 46]
[03, 38, 40, 41, 43, 46]
[19, 24, 25, 41, 43, 44]
[08, 14, 18, 21, 23, 28]
[02, 14, 15, 20, 23, 25]
[03, 06, 12, 21, 27, 28]
[10, 20, 28, 42, 43, 49]
[09, 31, 35, 45, 46, 48]
[03, 04, 12, 18, 24, 35]
[02, 19, 22, 23, 45, 46]
[07, 17, 24, 29, 36, 40]
[01, 02, 06, 28, 39, 46]
[15, 17, 21, 22, 29, 42]
[10, 19, 20, 23, 27, 40]
[06, 11, 14, 26, 37, 49]
[05, 21, 37, 40, 45, 47]
[04, 05, 11, 18, 38, 39]
[11, 17, 28, 35, 37, 44]
[32, 33, 35, 38, 44, 47]
[05, 11, 19, 20, 23, 44]
[02, 19, 26, 34, 37, 44]
[07, 12, 15, 32, 35, 38]
[10, 13, 24, 34, 37, 43]
[03, 16, 25, 30, 40, 46]
[06, 07, 13, 18, 28, 40]
[01, 03, 05, 32, 37, 45]
[13, 19, 21, 29, 41, 43]
[26, 36, 45, 46, 47, 48]
[18, 20, 22, 23, 26, 41]
[11, 14, 20, 28, 42, 48]
[01, 08, 13, 19, 45, 48]
[01, 08, 10, 18, 28, 40]
[03, 10, 20, 28, 36, 41]
[02, 05, 14, 23, 25, 47]
[01, 02, 05, 10, 13, 37]
[04, 12, 13, 24, 33, 44]
[04, 23, 28, 39, 42, 49]
[13, 21, 27, 31, 37, 41]
[11, 12, 16, 24, 27, 28]
[06, 16, 18, 26, 33, 46]
[10, 20, 28, 36, 37, 42]
[02, 08, 09, 16, 35, 39]
[01, 29, 31, 32, 37, 46]
[02, 04, 14, 17, 43, 48]
[04, 08, 21, 29, 31, 41]
[13, 18, 22, 25, 30, 44]
[04, 19, 23, 33, 47, 49]
[07, 09, 15, 16, 18, 46]
[14, 15, 21, 27, 41, 45]
[21, 26, 39, 41, 42, 45]
[01, 11, 13, 23, 40, 43]
[01, 04, 12, 13, 22, 24]
[02, 21, 27, 32, 34, 37]
[01, 11, 22, 34, 44, 47]
[13, 14, 17, 22, 31, 49]
[02, 04, 20, 36, 39, 48]
[05, 08, 15, 32, 38, 47]
[25, 31, 33, 38, 39, 48]
[06, 13, 23, 24, 34, 36]
[14, 27, 28, 29, 30, 40]
[09, 11, 23, 35, 41, 44]
[02, 23, 27, 28, 42, 44]
[09, 10, 11, 26, 32, 41]
[02, 09, 17, 27, 35, 48]
[24, 32, 35, 36, 37, 41]
[04, 22, 28, 30, 35, 36]
[03, 06, 12, 18, 32, 45]
[16, 21, 33, 38, 43, 49]
[17, 19, 27, 37, 38, 49]
[01, 02, 20, 36, 38, 40]
[29, 30, 32, 38, 45, 48]
[12, 13, 22, 32, 34, 40]
[02, 03, 08, 13, 38, 45]
[03, 12, 19, 23, 38, 47]
[04, 14, 15, 18, 40, 45]
[06, 15, 21, 23, 27, 42]
[14, 25, 27, 34, 35, 42]
[11, 12, 14, 29, 37, 45]
[02, 04, 24, 29, 40, 48]
[04, 10, 22, 23, 28, 45]
[07, 12, 16, 18, 35, 48]
[03, 11, 18, 20, 28, 36]
[02, 14, 20, 23, 32, 46]
[11, 22, 23, 39, 40, 49]
