[01, 25, 26, 33, 35, 43]
[02, 04, 09, 16, 22, 38]
[12, 20, 23, 24, 41, 43]
[07, 08, 09, 36, 44, 47]
[09, 11, 13, 15, 33, 49]
[06, 12, 27, 28, 32, 36]
[13, 19, 20, 28, 32, 35]
[10, 12, 13, 31, 45, 47]
[02, 16, 33, 36, 40, 47]
[04, 13, 17, 34, 37, 43]
[09, 19, 25, 28, 44, 46]
[09, 14, 26, 40, 43, 49]
[18, 22, 25, 35, 38, 49]
[20, 28, 29, 32, 33, 44]
[14, 26, 32, 37, 38, 44]
[02, 03, 09, 33, 36, 47]
[02, 05, 11, 26, 28, 40]
[06, 07, 11, 22, 24, 47]
[01, 04, 07, 37, 39, 40]
[02, 07, 18, 37, 40, 47]
[09, 20, 22, 23, 43, 49]
[03, 04, 10, 34, 38, 41]
[02, 08, 23, 34, 43, 47]
[04, 22, 30, 31, 45, 46]
[04, 10, 12, 22, 35, 45]
[01, 02, 04, 08, 11, 33]
[25, 35, 37, 40, 47, 48]
[01, 10, 11, 18, 29, 42]
[04, 17, 22, 23, 43, 48]
[03, 13, 16, 24, 44, 45]
[04, 16, 27, 31, 37, 45]
[06, 07, 14, 18, 24, 45]
[04, 09, 14, 25, 32, 45]
[04, 14, 25, 27, 28, 48]
[01, 02, 05, 20, 30, 40]
[12, 18, 26, 29, 30, 38]
[10, 19, 26, 27, 35, 40]
[06, 27, 29, 35, 36, 39]
[17, 20, 32, 36, 40, 42]
[03, 13, 14, 25, 37, 49]
[04, 07, 21, 33, 38, 40]
[01, 07, 13, 26, 39, 45]
[08, 17, 18, 31, 43, 45]
[01, 08, 14, 33, 40, 46]
[07, 09, 25, 28, 35, 48]
[19, 20, 21, 24, 28, 38]
[02, 05, 07, 29, 38, 40]
[05, 12, 19, 27, 45, 47]
[01, 02, 04, 06, 13, 33]
[16, 27, 31, 44, 46, 49]
[15, 16, 19, 31, 32, 46]
[08, 12, 18, 24, 30, 34]
[02, 11, 25, 32, 44, 45]
[13, 15, 35, 37, 38, 43]
[01, 03, 04, 34, 38, 44]
[10, 12, 13, 14, 32, 39]
[11, 17, 26, 30, 37, 49]
[04, 11, 21, 23, 25, 33]
[08, 22, 34, 36, 41, 44]
[03, 14, 36, 41, 44, 49]
[05, 07, 17, 19, 35, 36]
[01, 04, 24, 33, 35, 39]
[07, 12, 16, 18, 31, 47]
[05, 07, 16, 28, 32, 44]
[01, 09, 19, 31, 32, 47]
[19, 20, 23, 27, 32, 45]
[06, 09, 13, 39, 43, 47]
[04, 16, 18, 35, 37, 47]
[03, 08, 18, 37, 42, 45]
[01, 03, 04, 20, 25, 32]
[05, 15, 27, 28, 37, 40]
[03, 13, 16, 19, 24, 26]
[02, 23, 33, 36, 44, 45]
[14, 28, 32, 34, 47, 49]
[03, 04, 05, 11, 16, 22]
[01, 23, 26, 30, 40, 47]
[01, 11, 12, 19, 21, 33]
[12, 15, 18, 20, 23, 30]
[09, 12, 15, 27, 31, 36]
[04, 12, 14, 19, 33, 48]
[02, 12, 21, 36, 45, 48]
[14, 17, 21, 26, 33, 38]
[07, 08, 20, 23, 40, 41]
[07, 13, 22, 24, 39, 44]
[07, 09, 12, 31, 34, 45]
[06, 10, 18, 29, 30, 47]
[02, 13, 25, 40, 42, 43]
[08, 18, 22, 27, 32, 48]
[11, 12, 17, 43, 45, 49]
[10, 15, 27, 39, 41, 48]
[03, 16, 18, 21, 38, 45]
[01, 18, 22, 29, 39, 42]
[13, 18, 24, 29, 31, 43]
[02, 31, 40, 42, 47, 48]
[05, 13, 17, 27, 41, 42]
[26, 27, 34, 38, 41, 45]
[19, 23, 38, 46, 47, 48]
[04, 08, 17, 29, 35, 39]
[28, 29, 39, 42, 44, 46]
[02, 15, 20, 35, 40, 43]
