[03, 19, 30, 33, 41, 49]
[07, 18, 23, 44, 45, 48]
[05, 28, 39, 40, 45, 49]
[04, 06, 25, 26, 29, 43]
[10, 13, 25, 32, 39, 47]
[07, 15, 32, 37, 39, 48]
[01, 11, 18, 33, 35, 48]
[07, 14, 16, 34, 36, 46]
[28, 36, 43, 45, 46, 48]
[05, 10, 11, 18, 26, 45]
[06, 19, 25, 27, 42, 46]
[10, 19, 21, 28, 36, 41]
[06, 16, 18, 23, 27, 39]
[03, 04, 19, 23, 43, 46]
[17, 22, 24, 25, 32, 33]
[04, 06, 15, 19, 37, 41]
[23, 24, 27, 29, 34, 39]
[01, 04, 11, 18, 34, 42]
[04, 06, 15, 33, 35, 43]
[05, 09, 11, 27, 31, 47]
[04, 13, 16, 26, 33, 45]
[04, 09, 12, 30, 31, 33]
[06, 16, 25, 27, 35, 45]
[14, 17, 40, 42, 43, 44]
[01, 03, 05, 20, 28, 31]
[03, 04, 07, 13, 27, 32]
[17, 19, 23, 34, 35, 39]
[01, 19, 21, 26, 38, 40]
[14, 16, 17, 23, 31, 48]
[05, 17, 24, 34, 42, 45]
[04, 24, 30, 32, 40, 49]
[04, 20, 24, 28, 39, 40]
[17, 18, 34, 39, 44, 49]
[03, 08, 15, 22, 25, 32]
[05, 06, 09, 31, 35, 48]
[03, 05, 17, 28, 33, 34]
[04, 06, 16, 23, 43, 44]
[03, 07, 18, 22, 37, 45]
[04, 12, 17, 21, 27, 39]
[06, 12, 15, 30, 36, 49]
[04, 18, 22, 35, 36, 39]
[01, 12, 13, 27, 35, 44]
[08, 17, 19, 30, 37, 40]
[02, 08, 14, 35, 42, 43]
[21, 24, 29, 37, 44, 46]
[04, 16, 24, 40, 46, 48]
[19, 25, 31, 34, 36, 49]
[06, 10, 21, 27, 28, 42]
[05, 22, 36, 37, 39, 45]
[06, 16, 22, 26, 47, 48]
[11, 16, 22, 30, 37, 43]
[17, 18, 30, 34, 36, 44]
[17, 28, 29, 33, 35, 47]
[01, 08, 09, 11, 23, 48]
[10, 16, 25, 26, 27, 37]
[08, 10, 15, 21, 33, 44]
[01, 05, 12, 18, 20, 37]
[01, 09, 16, 17, 28, 40]
[03, 11, 28, 35, 37, 47]
[04, 09, 13, 23, 25, 29]
[02, 16, 25, 29, 35, 46]
[04, 21, 24, 27, 38, 47]
[22, 23, 28, 31, 34, 42]
[06, 13, 14, 18, 22, 32]
[01, 02, 18, 26, 42, 47]
[02, 06, 21, 27, 36, 38]
[04, 08, 11, 18, 35, 36]
[07, 22, 25, 37, 40, 45]
[02, 10, 18, 19, 34, 38]
[05, 15, 21, 33, 35, 36]
[14, 16, 17, 30, 42, 47]
[15, 28, 31, 33, 39, 44]
[06, 27, 32, 39, 40, 41]
[05, 09, 13, 28, 39, 41]
[11, 18, 19, 32, 40, 42]
[02, 03, 06, 16, 25, 26]
[06, 09, 23, 28, 40, 43]
[02, 05, 14, 26, 29, 43]
[09, 13, 21, 28, 31, 39]
[10, 30, 33, 36, 38, 47]
[05, 13, 22, 26, 35, 38]
[05, 13, 26, 33, 35, 41]
[07, 18, 24, 26, 36, 39]
[06, 15, 23, 33, 41, 47]
[15, 24, 27, 35, 39, 44]
[09, 20, 21, 29, 45, 48]
[06, 17, 28, 35, 38, 39]
[08, 14, 15, 16, 19, 40]
[02, 03, 13, 17, 19, 23]
[02, 11, 24, 29, 34, 42]
[02, 10, 21, 40, 42, 44]
[10, 15, 18, 23, 38, 43]
[04, 14, 32, 36, 43, 45]
[18, 21, 25, 41, 42, 44]
[02, 05, 15, 20, 21, 22]
[03, 08, 25, 29, 38, 48]
[07, 31, 38, 39, 42, 49]
[02, 32, 35, 39, 44, 45]
[10, 19, 37, 38, 42, 46]
[01, 02, 12, 23, 24, 41]
