[13, 17, 23, 27, 30, 36]
[07, 08, 13, 24, 31, 33]
[06, 11, 32, 35, 37, 41]
[08, 09, 15, 17, 19, 42]
[07, 17, 33, 35, 40, 49]
[10, 17, 23, 27, 32, 48]
[05, 06, 32, 33, 36, 37]
[04, 05, 23, 33, 43, 45]
[03, 06, 14, 15, 41, 42]
[14, 17, 33, 34, 40, 44]
[03, 16, 21, 31, 40, 43]
[01, 08, 14, 31, 35, 41]
[02, 08, 13, 14, 22, 33]
[04, 18, 24, 31, 36, 49]
[08, 10, 19, 41, 45, 46]
[10, 20, 21, 35, 46, 48]
[13, 20, 22, 32, 38, 49]
[02, 11, 13, 21, 29, 39]
[10, 12, 23, 24, 33, 36]
[10, 28, 29, 31, 34, 38]
[06, 09, 27, 38, 41, 44]
[01, 11, 22, 25, 26, 36]
[03, 15, 17, 24, 38, 39]
[02, 07, 28, 31, 38, 48]
[04, 22, 29, 33, 38, 43]
[02, 15, 32, 33, 34, 40]
[05, 08, 25, 28, 30, 41]
[18, 21, 27, 33, 34, 43]
[01, 03, 11, 16, 22, 41]
[03, 07, 36, 39, 42, 49]
[03, 12, 19, 23, 37, 49]
[05, 24, 36, 37, 40, 43]
[04, 08, 10, 16, 26, 38]
[08, 12, 15, 22, 33, 44]
[07, 14, 20, 21, 37, 46]
[09, 10, 22, 26, 37, 48]
[02, 11, 20, 21, 24, 28]
[03, 09, 28, 36, 40, 47]
[02, 14, 26, 34, 38, 45]
[14, 28, 29, 36, 44, 48]
[13, 14, 20, 36, 40, 44]
[20, 21, 23, 34, 44, 48]
[02, 26, 29, 30, 33, 44]
[05, 10, 12, 31, 33, 45]
[06, 07, 10, 24, 42, 45]
[04, 11, 19, 30, 44, 48]
[02, 06, 15, 22, 32, 47]
[03, 04, 05, 15, 26, 32]
[14, 24, 36, 39, 40, 49]
[08, 23, 33, 37, 39, 45]
[04, 10, 11, 16, 42, 47]
[11, 20, 32, 40, 45, 49]
[02, 07, 20, 25, 47, 49]
[05, 10, 27, 30, 39, 46]
[05, 06, 10, 17, 34, 43]
[01, 15, 17, 26, 28, 39]
[09, 10, 17, 31, 32, 39]
[18, 19, 26, 38, 46, 47]
[03, 19, 21, 27, 37, 42]
[12, 26, 34, 36, 42, 46]
[03, 06, 14, 22, 32, 37]
[01, 08, 18, 19, 28, 30]
[19, 26, 34, 39, 40, 46]
[12, 15, 19, 20, 23, 25]
[17, 19, 26, 32, 38, 46]
[01, 08, 13, 27, 32, 47]
[03, 08, 25, 34, 40, 46]
[05, 25, 27, 29, 30, 49]
[01, 15, 22, 40, 43, 48]
[12, 16, 19, 32, 34, 39]
[04, 05, 06, 12, 42, 44]
[09, 10, 13, 26, 45, 47]
[22, 32, 35, 38, 42, 47]
[01, 08, 39, 41, 44, 45]
[18, 20, 40, 41, 48, 49]
[12, 22, 24, 37, 39, 42]
[01, 15, 20, 22, 41, 44]
[11, 23, 32, 36, 41, 42]
[07, 12, 16, 25, 34, 36]
[03, 10, 12, 26, 29, 35]
[11, 33, 35, 37, 39, 48]
[05, 10, 29, 31, 41, 48]
[04, 05, 25, 30, 31, 46]
[04, 08, 18, 24, 38, 39]
[07, 15, 23, 29, 30, 41]
[13, 23, 27, 29, 32, 40]
[06, 13, 20, 31, 44, 47]
[01, 06, 14, 23, 42, 49]
[08, 09, 10, 11, 13, 30]
[04, 18, 21, 24, 25, 30]
[01, 22, 24, 27, 31, 35]
[02, 07, 16, 20, 21, 27]
[11, 18, 20, 28, 29, 45]
[07, 08, 16, 19, 24, 40]
[13, 31, 41, 45, 46, 47]
[11, 16, 21, 36, 46, 47]
[03, 04, 26, 35, 42, 47]
[01, 03, 08, 28, 31, 42]
[07, 16, 19, 29, 31, 37]
[07, 08, 10, 39, 45, 47]
